,dataset_name,subset_name,prompt_id,template_name,dataset_key,input,output
0,nusax_senti,nusax_senti_sun_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_sun_5,train,"Berikan hasil analisis sentimen dari text ini!
Nikmati angsuran 0% dugi ka 12 bulan kanggo mesen tiket pasawat air asia nganggo kartu kiridit BNI!",neutral
1,nusax_senti,nusax_senti_sun_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_sun_5,train,"Berikan hasil analisis sentimen dari text ini!
Kue anu disajikeun ngajantenkeun kuring nostalgia. Sadayana mangrupikeun khas tina zaman baheula, boh dina tampilan sareng rasa. Kuena ngeunah sareng hargina oge mirah.",positive
2,nusax_senti,nusax_senti_sun_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_sun_5,train,"Berikan hasil analisis sentimen dari text ini!
Ibu kantos ngadamel di grab indonesia",neutral
3,nusax_senti,nusax_senti_sun_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_sun_5,train,"Berikan hasil analisis sentimen dari text ini!
Pang resepna tuang beubeurangan di dieu hayam sareng sambelna raos pisan pangaosna luar biasa hemat, rasa hayamna nyerep ka tulangna, es lidah buayana oge seger nyieun patuangan adem saatos tuang sambel nu lada, palayanna oge sigap sareng someah, nu ngajieun abdi resep di tempat kasir aya tulisan 10% disumbangkeun kanggo amal, ngajieun tuangeun leuwih raos ka patuangan.",positive
4,nusax_senti,nusax_senti_sun_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_sun_5,train,"Berikan hasil analisis sentimen dari text ini!
Palayanan beus DAMRI sae pisan",positive
5,nusax_senti,nusax_senti_sun_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_sun_5,train,"Berikan hasil analisis sentimen dari text ini!
Rek nyieun postingan nu eusina ngajarkeun palanggan gojek.",neutral
6,nusax_senti,nusax_senti_sun_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_sun_5,train,"Berikan hasil analisis sentimen dari text ini!
Ratusan bumi di medan karendem banjir",neutral
7,nusax_senti,nusax_senti_sun_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_sun_5,train,"Berikan hasil analisis sentimen dari text ini!
Barangna lumayan, ngan nu ku abdi heran xiaomi redmi note 2 ieu tombol onna bener rada reksak? Teras baterai na bener enggal  low bat juragan?",negative
8,nusax_senti,nusax_senti_sun_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_sun_5,train,"Berikan hasil analisis sentimen dari text ini!
Sesah pisan percanten ka jalmi nu tos kantos ngakhianat",negative
9,nusax_senti,nusax_senti_sun_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_sun_5,train,"Berikan hasil analisis sentimen dari text ini!
Lokasina di Gombel nu pintonan semarang, datangna kedah weungi sabab lampu kota bakal katingali, kadaharan ngeunah na steak jeung teh haneut menu wajib di dieu, nyandak spot di luar sabab hawana tiis tur sejuk",positive
10,nusax_senti,nusax_senti_sun_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_sun_5,train,"Berikan hasil analisis sentimen dari text ini!
Sawaktos kadieu mesen nasi goreng jeung kentang goreng, nasi gorengna sadayana resep. Kentang goreng na raos pisan, jeung tampilanna sae. Kulawargi nyarios kopina ge raos. Anu sae pisan di dieu nyaeta tempat na lapang jeung anu di luar tiasa ningali pamandangan dusun bambu, ngan palayananana henteu gancang jadina abdi kudu tumaros sababaraha kali pesenan abdi. Pangaosna rada awis, ngan kusabab pituangeunna raos, sagala na jadi kabayar. Henteu kudu mikir dua kali mung hoyong ka dieu deui.",positive
11,nusax_senti,nusax_senti_sun_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_sun_5,train,"Berikan hasil analisis sentimen dari text ini!
Sangu goreng thailand pangarosna ti 35 rebu, polos ngan aya suir hayam saalit. Seafoodna teu ayaan",negative
12,nusax_senti,nusax_senti_sun_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_sun_5,train,"Berikan hasil analisis sentimen dari text ini!
Sakumaha nu urang terang, brownies nu asli ti Amerika nyaeta kueh bantat anu warnana coklat. Toko Amanda nyiptakeun brownies ku cara ngajieunna ngukus. Brownies kukus ieu henteu sae pisan. Malah teksturna sarua jeung bolu biasa. Janten dina pamanggih kuring, ieu sanes brownies.",negative
13,nusax_senti,nusax_senti_sun_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_sun_5,train,"Berikan hasil analisis sentimen dari text ini!
Upami sumping ka restoran ieu cocog pisan dina sonten atawa wengi dinten, nyandak pasangan kanggo nganikmatan tuang wengi nu romantis sareng pamandangan nu menakjubkeun pisan",positive
