,dataset_name,subset_name,prompt_id,template_name,dataset_key,input,output
0,id_abusive,id_abusive_nusantara_text,4dcca527-bda4-48a5-a14b-2a3a81101b02,id_abusive_3,train,Apakah kalimat  bersifat abusive?,abusive
1,id_abusive,id_abusive_nusantara_text,4dcca527-bda4-48a5-a14b-2a3a81101b02,id_abusive_3,train,Apakah kalimat  bersifat abusive?,abusive_and_offensive
2,id_abusive,id_abusive_nusantara_text,4dcca527-bda4-48a5-a14b-2a3a81101b02,id_abusive_3,train,Apakah kalimat  bersifat abusive?,abusive
3,id_abusive,id_abusive_nusantara_text,4dcca527-bda4-48a5-a14b-2a3a81101b02,id_abusive_3,train,Apakah kalimat  bersifat abusive?,abusive
4,id_abusive,id_abusive_nusantara_text,4dcca527-bda4-48a5-a14b-2a3a81101b02,id_abusive_3,train,Apakah kalimat  bersifat abusive?,abusive
5,id_abusive,id_abusive_nusantara_text,4dcca527-bda4-48a5-a14b-2a3a81101b02,id_abusive_3,train,Apakah kalimat  bersifat abusive?,abusive
6,id_abusive,id_abusive_nusantara_text,4dcca527-bda4-48a5-a14b-2a3a81101b02,id_abusive_3,train,Apakah kalimat  bersifat abusive?,abusive
7,id_abusive,id_abusive_nusantara_text,4dcca527-bda4-48a5-a14b-2a3a81101b02,id_abusive_3,train,Apakah kalimat  bersifat abusive?,abusive
8,id_abusive,id_abusive_nusantara_text,4dcca527-bda4-48a5-a14b-2a3a81101b02,id_abusive_3,train,Apakah kalimat  bersifat abusive?,abusive
9,id_abusive,id_abusive_nusantara_text,4dcca527-bda4-48a5-a14b-2a3a81101b02,id_abusive_3,train,Apakah kalimat  bersifat abusive?,abusive
10,id_abusive,id_abusive_nusantara_text,4dcca527-bda4-48a5-a14b-2a3a81101b02,id_abusive_3,train,Apakah kalimat  bersifat abusive?,abusive
11,id_abusive,id_abusive_nusantara_text,4dcca527-bda4-48a5-a14b-2a3a81101b02,id_abusive_3,train,Apakah kalimat  bersifat abusive?,abusive
12,id_abusive,id_abusive_nusantara_text,4dcca527-bda4-48a5-a14b-2a3a81101b02,id_abusive_3,train,Apakah kalimat  bersifat abusive?,abusive
13,id_abusive,id_abusive_nusantara_text,4dcca527-bda4-48a5-a14b-2a3a81101b02,id_abusive_3,train,Apakah kalimat  bersifat abusive?,abusive
14,id_abusive,id_abusive_nusantara_text,4dcca527-bda4-48a5-a14b-2a3a81101b02,id_abusive_3,train,Apakah kalimat  bersifat abusive?,abusive
15,id_abusive,id_abusive_nusantara_text,4dcca527-bda4-48a5-a14b-2a3a81101b02,id_abusive_3,train,Apakah kalimat  bersifat abusive?,abusive
16,id_abusive,id_abusive_nusantara_text,4dcca527-bda4-48a5-a14b-2a3a81101b02,id_abusive_3,train,Apakah kalimat  bersifat abusive?,abusive
17,id_abusive,id_abusive_nusantara_text,4dcca527-bda4-48a5-a14b-2a3a81101b02,id_abusive_3,train,Apakah kalimat  bersifat abusive?,abusive
18,id_abusive,id_abusive_nusantara_text,4dcca527-bda4-48a5-a14b-2a3a81101b02,id_abusive_3,train,Apakah kalimat  bersifat abusive?,abusive
19,id_abusive,id_abusive_nusantara_text,4dcca527-bda4-48a5-a14b-2a3a81101b02,id_abusive_3,train,Apakah kalimat  bersifat abusive?,abusive
20,id_abusive,id_abusive_nusantara_text,4dcca527-bda4-48a5-a14b-2a3a81101b02,id_abusive_3,train,Apakah kalimat  bersifat abusive?,not_abusive
21,id_abusive,id_abusive_nusantara_text,4dcca527-bda4-48a5-a14b-2a3a81101b02,id_abusive_3,train,Apakah kalimat  bersifat abusive?,abusive_and_offensive
22,id_abusive,id_abusive_nusantara_text,4dcca527-bda4-48a5-a14b-2a3a81101b02,id_abusive_3,train,Apakah kalimat  bersifat abusive?,abusive
23,id_abusive,id_abusive_nusantara_text,4dcca527-bda4-48a5-a14b-2a3a81101b02,id_abusive_3,train,Apakah kalimat  bersifat abusive?,abusive_and_offensive
24,id_abusive,id_abusive_nusantara_text,4dcca527-bda4-48a5-a14b-2a3a81101b02,id_abusive_3,train,Apakah kalimat  bersifat abusive?,abusive_and_offensive
25,id_abusive,id_abusive_nusantara_text,4dcca527-bda4-48a5-a14b-2a3a81101b02,id_abusive_3,train,Apakah kalimat  bersifat abusive?,abusive
26,id_abusive,id_abusive_nusantara_text,4dcca527-bda4-48a5-a14b-2a3a81101b02,id_abusive_3,train,Apakah kalimat  bersifat abusive?,abusive
27,id_abusive,id_abusive_nusantara_text,4dcca527-bda4-48a5-a14b-2a3a81101b02,id_abusive_3,train,Apakah kalimat  bersifat abusive?,abusive
28,id_abusive,id_abusive_nusantara_text,4dcca527-bda4-48a5-a14b-2a3a81101b02,id_abusive_3,train,Apakah kalimat  bersifat abusive?,abusive_and_offensive
29,id_abusive,id_abusive_nusantara_text,4dcca527-bda4-48a5-a14b-2a3a81101b02,id_abusive_3,train,Apakah kalimat  bersifat abusive?,abusive_and_offensive
30,id_abusive,id_abusive_nusantara_text,4dcca527-bda4-48a5-a14b-2a3a81101b02,id_abusive_3,train,Apakah kalimat  bersifat abusive?,abusive
31,id_abusive,id_abusive_nusantara_text,4dcca527-bda4-48a5-a14b-2a3a81101b02,id_abusive_3,train,Apakah kalimat  bersifat abusive?,not_abusive
32,id_abusive,id_abusive_nusantara_text,4dcca527-bda4-48a5-a14b-2a3a81101b02,id_abusive_3,train,Apakah kalimat  bersifat abusive?,abusive_and_offensive
33,id_abusive,id_abusive_nusantara_text,4dcca527-bda4-48a5-a14b-2a3a81101b02,id_abusive_3,train,Apakah kalimat  bersifat abusive?,abusive_and_offensive
34,id_abusive,id_abusive_nusantara_text,4dcca527-bda4-48a5-a14b-2a3a81101b02,id_abusive_3,train,Apakah kalimat  bersifat abusive?,abusive
35,id_abusive,id_abusive_nusantara_text,4dcca527-bda4-48a5-a14b-2a3a81101b02,id_abusive_3,train,Apakah kalimat  bersifat abusive?,abusive_and_offensive
36,id_abusive,id_abusive_nusantara_text,4dcca527-bda4-48a5-a14b-2a3a81101b02,id_abusive_3,train,Apakah kalimat  bersifat abusive?,abusive
37,id_abusive,id_abusive_nusantara_text,4dcca527-bda4-48a5-a14b-2a3a81101b02,id_abusive_3,train,Apakah kalimat  bersifat abusive?,abusive
