,dataset_name,subset_name,prompt_id,template_name,dataset_key,input,output
0,emot,emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,emot_nusantara_template_1,train,apa emosi yang ingin diekspresikan oleh kalimat ?,happy
1,emot,emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,emot_nusantara_template_1,train,apa emosi yang ingin diekspresikan oleh kalimat ?,anger
2,emot,emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,emot_nusantara_template_1,train,apa emosi yang ingin diekspresikan oleh kalimat ?,fear
3,emot,emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,emot_nusantara_template_1,train,apa emosi yang ingin diekspresikan oleh kalimat ?,fear
4,emot,emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,emot_nusantara_template_1,train,apa emosi yang ingin diekspresikan oleh kalimat ?,anger
5,emot,emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,emot_nusantara_template_1,train,apa emosi yang ingin diekspresikan oleh kalimat ?,sadness
6,emot,emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,emot_nusantara_template_1,train,apa emosi yang ingin diekspresikan oleh kalimat ?,fear
7,emot,emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,emot_nusantara_template_1,train,apa emosi yang ingin diekspresikan oleh kalimat ?,anger
8,emot,emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,emot_nusantara_template_1,train,apa emosi yang ingin diekspresikan oleh kalimat ?,love
9,emot,emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,emot_nusantara_template_1,train,apa emosi yang ingin diekspresikan oleh kalimat ?,happy
10,emot,emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,emot_nusantara_template_1,train,apa emosi yang ingin diekspresikan oleh kalimat ?,sadness
11,emot,emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,emot_nusantara_template_1,train,apa emosi yang ingin diekspresikan oleh kalimat ?,love
12,emot,emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,emot_nusantara_template_1,train,apa emosi yang ingin diekspresikan oleh kalimat ?,love
13,emot,emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,emot_nusantara_template_1,train,apa emosi yang ingin diekspresikan oleh kalimat ?,fear
14,emot,emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,emot_nusantara_template_1,train,apa emosi yang ingin diekspresikan oleh kalimat ?,sadness
15,emot,emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,emot_nusantara_template_1,train,apa emosi yang ingin diekspresikan oleh kalimat ?,love
16,emot,emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,emot_nusantara_template_1,train,apa emosi yang ingin diekspresikan oleh kalimat ?,happy
17,emot,emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,emot_nusantara_template_1,train,apa emosi yang ingin diekspresikan oleh kalimat ?,love
18,emot,emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,emot_nusantara_template_1,train,apa emosi yang ingin diekspresikan oleh kalimat ?,anger
19,emot,emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,emot_nusantara_template_1,train,apa emosi yang ingin diekspresikan oleh kalimat ?,fear
20,emot,emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,emot_nusantara_template_1,train,apa emosi yang ingin diekspresikan oleh kalimat ?,anger
21,emot,emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,emot_nusantara_template_1,train,apa emosi yang ingin diekspresikan oleh kalimat ?,sadness
22,emot,emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,emot_nusantara_template_1,train,apa emosi yang ingin diekspresikan oleh kalimat ?,sadness
23,emot,emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,emot_nusantara_template_1,train,apa emosi yang ingin diekspresikan oleh kalimat ?,anger
24,emot,emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,emot_nusantara_template_1,train,apa emosi yang ingin diekspresikan oleh kalimat ?,happy
25,emot,emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,emot_nusantara_template_1,train,apa emosi yang ingin diekspresikan oleh kalimat ?,anger
26,emot,emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,emot_nusantara_template_1,train,apa emosi yang ingin diekspresikan oleh kalimat ?,anger
27,emot,emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,emot_nusantara_template_1,train,apa emosi yang ingin diekspresikan oleh kalimat ?,sadness
28,emot,emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,emot_nusantara_template_1,train,apa emosi yang ingin diekspresikan oleh kalimat ?,sadness
29,emot,emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,emot_nusantara_template_1,train,apa emosi yang ingin diekspresikan oleh kalimat ?,sadness
30,emot,emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,emot_nusantara_template_1,train,apa emosi yang ingin diekspresikan oleh kalimat ?,fear
31,emot,emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,emot_nusantara_template_1,train,apa emosi yang ingin diekspresikan oleh kalimat ?,sadness
32,emot,emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,emot_nusantara_template_1,train,apa emosi yang ingin diekspresikan oleh kalimat ?,happy
33,emot,emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,emot_nusantara_template_1,train,apa emosi yang ingin diekspresikan oleh kalimat ?,anger
34,emot,emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,emot_nusantara_template_1,train,apa emosi yang ingin diekspresikan oleh kalimat ?,anger
35,emot,emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,emot_nusantara_template_1,train,apa emosi yang ingin diekspresikan oleh kalimat ?,happy
36,emot,emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,emot_nusantara_template_1,train,apa emosi yang ingin diekspresikan oleh kalimat ?,sadness
37,emot,emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,emot_nusantara_template_1,train,apa emosi yang ingin diekspresikan oleh kalimat ?,fear
38,emot,emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,emot_nusantara_template_1,train,apa emosi yang ingin diekspresikan oleh kalimat ?,happy
39,emot,emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,emot_nusantara_template_1,train,apa emosi yang ingin diekspresikan oleh kalimat ?,anger
40,emot,emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,emot_nusantara_template_1,train,apa emosi yang ingin diekspresikan oleh kalimat ?,sadness
41,emot,emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,emot_nusantara_template_1,train,apa emosi yang ingin diekspresikan oleh kalimat ?,sadness
42,emot,emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,emot_nusantara_template_1,train,apa emosi yang ingin diekspresikan oleh kalimat ?,love
43,emot,emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,emot_nusantara_template_1,train,apa emosi yang ingin diekspresikan oleh kalimat ?,fear
44,emot,emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,emot_nusantara_template_1,train,apa emosi yang ingin diekspresikan oleh kalimat ?,sadness
45,emot,emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,emot_nusantara_template_1,train,apa emosi yang ingin diekspresikan oleh kalimat ?,sadness
46,emot,emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,emot_nusantara_template_1,train,apa emosi yang ingin diekspresikan oleh kalimat ?,anger
47,emot,emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,emot_nusantara_template_1,train,apa emosi yang ingin diekspresikan oleh kalimat ?,sadness
48,emot,emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,emot_nusantara_template_1,train,apa emosi yang ingin diekspresikan oleh kalimat ?,anger
49,emot,emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,emot_nusantara_template_1,train,apa emosi yang ingin diekspresikan oleh kalimat ?,anger
50,emot,emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,emot_nusantara_template_1,train,apa emosi yang ingin diekspresikan oleh kalimat ?,anger
51,emot,emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,emot_nusantara_template_1,train,apa emosi yang ingin diekspresikan oleh kalimat ?,fear
52,emot,emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,emot_nusantara_template_1,train,apa emosi yang ingin diekspresikan oleh kalimat ?,anger
53,emot,emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,emot_nusantara_template_1,train,apa emosi yang ingin diekspresikan oleh kalimat ?,happy
54,emot,emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,emot_nusantara_template_1,train,apa emosi yang ingin diekspresikan oleh kalimat ?,love
55,emot,emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,emot_nusantara_template_1,train,apa emosi yang ingin diekspresikan oleh kalimat ?,sadness
