,dataset_name,subset_name,prompt_id,template_name,dataset_key,input,output
0,karonese_sentiment,karonese_sentiment_nusantara_text,07510978-4707-4ab5-8ab6-7b873947e59e,karonese_sentiment_detect_5,train,"Jika terdapat teks berikut dalam hasil ulasan ""Ija pa pe kam ringan gundari, kutotoken gelah kam sehat-sehat"", prediksikan tendensi yang sesuai!",positive
1,karonese_sentiment,karonese_sentiment_nusantara_text,07510978-4707-4ab5-8ab6-7b873947e59e,karonese_sentiment_detect_5,train,"Jika terdapat teks berikut dalam hasil ulasan ""Kai Lagu Karo populer gundari nake?"", prediksikan tendensi yang sesuai!",neutral
2,karonese_sentiment,karonese_sentiment_nusantara_text,07510978-4707-4ab5-8ab6-7b873947e59e,karonese_sentiment_detect_5,train,"Jika terdapat teks berikut dalam hasil ulasan ""Kutotoken kam ndai gelah tetap sehat ras erpengharapen man si mada kuasa."", prediksikan tendensi yang sesuai!",positive
3,karonese_sentiment,karonese_sentiment_nusantara_text,07510978-4707-4ab5-8ab6-7b873947e59e,karonese_sentiment_detect_5,train,"Jika terdapat teks berikut dalam hasil ulasan ""Min, usul saja untuk background tulisan kalau bisa ganti dengan warna yang lebih soft. Mesui mata ngogesa. Bujur"", prediksikan tendensi yang sesuai!",negative
4,karonese_sentiment,karonese_sentiment_nusantara_text,07510978-4707-4ab5-8ab6-7b873947e59e,karonese_sentiment_detect_5,train,"Jika terdapat teks berikut dalam hasil ulasan ""Ula kal sempat lolo nontil, gara-gara kai pe. Nontil nomor sada."", prediksikan tendensi yang sesuai!",negative
5,karonese_sentiment,karonese_sentiment_nusantara_text,07510978-4707-4ab5-8ab6-7b873947e59e,karonese_sentiment_detect_5,train,"Jika terdapat teks berikut dalam hasil ulasan """"Adi pang ko nustus tanku salu jarum ena, nenko, dung naring ko sekale ku ban."""", prediksikan tendensi yang sesuai!",negative
6,karonese_sentiment,karonese_sentiment_nusantara_text,07510978-4707-4ab5-8ab6-7b873947e59e,karonese_sentiment_detect_5,train,"Jika terdapat teks berikut dalam hasil ulasan ""Lit bagenda tetanggandu perantauan enda min <USER>"", prediksikan tendensi yang sesuai!",neutral
7,karonese_sentiment,karonese_sentiment_nusantara_text,07510978-4707-4ab5-8ab6-7b873947e59e,karonese_sentiment_detect_5,train,"Jika terdapat teks berikut dalam hasil ulasan ""Ate la ate ngena, lit saja usur akap si la pas amin pe mehuli. "", prediksikan tendensi yang sesuai!",negative
8,karonese_sentiment,karonese_sentiment_nusantara_text,07510978-4707-4ab5-8ab6-7b873947e59e,karonese_sentiment_detect_5,train,"Jika terdapat teks berikut dalam hasil ulasan ""Payo kang. Adina banci pe sekolahken perban lit juma bapa ras nandena. Yah, ku juma lah lebe nggo lit inganna, adi la dat dahin lulus sekolah"", prediksikan tendensi yang sesuai!",negative
9,karonese_sentiment,karonese_sentiment_nusantara_text,07510978-4707-4ab5-8ab6-7b873947e59e,karonese_sentiment_detect_5,train,"Jika terdapat teks berikut dalam hasil ulasan ""Si kujadah si kujedah nindu je rusur, tapi la lit isina kai pe cakapndu e. Usuren cakap mali-mali :)"", prediksikan tendensi yang sesuai!",negative
